MGMT;MGMT-Management;21200;Business Accounting;202330;Summer 2023;Y01;10072;Conroy, Paula J.;13.5%;15.4%;21.2%;;9.6%;9.6%;9.6%;1.9%;5.8%;5.8%;;;3.8%;;;;;;;;;3.8%;
MGMT;MGMT-Management;25400;Legal Found Business;202330;Summer 2023;Y01;10140;Fisher, Clifford D.;7.1%;11.9%;;;19.0%;14.3%;10.7%;7.1%;;20.2%;;;;;;;;;;;;9.5%;
MGMT;MGMT-Management;29050;Professional Internship;202330;Summer 2023;001;10948;Deckard Dawson, Kristin E.;;;;;;;;;;;;;;;;;;;100.0%;;;;
MGMT;MGMT-Management;29500;Career Readiness & Explor;202330;Summer 2023;001;34372;Cox, Emma K.;16.7%;16.7%;30.6%;;2.8%;2.8%;;2.8%;;2.8%;5.6%;2.8%;8.3%;5.6%;;;;;;;;2.8%;
MGMT;MGMT-Management;30400;Intro To Financial Management;202330;Summer 2023;Y01;10949;Baeza, Phillip G.;23.8%;15.0%;5.0%;;5.0%;11.3%;8.8%;8.8%;12.5%;6.3%;;;;1.3%;;;;;;;;2.5%;
MGMT;MGMT-Management;30500;Business Statistics;202330;Summer 2023;Y01;10951;Evans, Gary W.;9.5%;6.8%;2.7%;;5.4%;13.5%;4.1%;13.5%;12.2%;25.7%;4.1%;;;;;;;;;;;2.7%;
MGMT;MGMT-Management;31000;Financial Mgmt;202330;Summer 2023;Y01;10954;D'Almeida, Fabricio R.;15.9%;13.6%;;;14.8%;11.4%;17.0%;10.2%;4.5%;3.4%;;;1.1%;1.1%;;;;;;;;6.8%;
MGMT;MGMT-Management;32300;Principles Of Marketing;202330;Summer 2023;001;32239;Downey, Laura A.;62.2%;;;;20.0%;;;6.7%;;;2.2%;;;6.7%;2.2%;;;;;;;;
MGMT;MGMT-Management;35000;Intermediate Acctg I;202330;Summer 2023;Y01;10945;Janes, Troy D.;18.2%;15.2%;3.0%;;15.2%;21.2%;12.1%;3.0%;3.0%;6.1%;;;;;3.0%;;;;;;;;
MGMT;MGMT-Management;35100;Intermediate Acctg II;202330;Summer 2023;Y01;10947;Kregar, Michael;20.0%;23.3%;;;10.0%;20.0%;13.3%;3.3%;;10.0%;;;;;;;;;;;;;
MGMT;MGMT-Management;35200;Strategic Management;202330;Summer 2023;Y01;10014;Burr, John F.;6.3%;5.1%;;;36.7%;7.6%;11.4%;7.6%;;10.1%;2.5%;1.3%;1.3%;2.5%;;;;;;;;7.6%;
MGMT;MGMT-Management;36100;Operations Management;202330;Summer 2023;001;10963;Li, Jianing;16.8%;20.0%;1.1%;;29.5%;6.3%;21.1%;1.1%;;1.1%;;;;1.1%;;;;;;;;2.1%;
MGMT;MGMT-Management;38200;Mgmt & Informatn Systm;202330;Summer 2023;Y01;10964;Wei, Zaiyan;9.0%;13.0%;1.0%;;16.0%;6.0%;36.0%;11.0%;;4.0%;1.0%;;1.0%;1.0%;;;;;;;;1.0%;
MGMT;MGMT-Management;39000;Intro To Mgmt Computng  BOP;202330;Summer 2023;BOP;10977;Henry, Darren L.;40.0%;17.1%;20.0%;;2.9%;2.9%;17.1%;;;;;;;;;;;;;;;;
MGMT;MGMT-Management;39200;Optimize Pers Brand & Img;202330;Summer 2023;001;34751;Boquist, Alexander W.;44.4%;16.7%;;;16.7%;11.1%;11.1%;;;;;;;;;;;;;;;;
MGMT;MGMT-Management;41100;Investments Management;202330;Summer 2023;001;31831;Gulen, Huseyin;21.4%;11.9%;4.8%;;31.0%;2.4%;14.3%;;;11.9%;;;;2.4%;;;;;;;;;
MGMT;MGMT-Management;41150;Futures And Options;202330;Summer 2023;001;31289;Liu, Yan;25.0%;;;;37.5%;;;20.8%;;;;;;;;;;;;;;16.7%;
MGMT;MGMT-Management;41300;Corporate Finance;202330;Summer 2023;001;33264;D'Almeida, Fabricio R.;24.2%;24.2%;;;15.2%;3.0%;27.3%;3.0%;;;;;;;;;;;;;;3.0%;
MGMT;MGMT-Management;44301;Management Of Human Resources;202330;Summer 2023;Y01;10966;Chupp, Brian K.;8.1%;18.9%;2.7%;;24.3%;10.8%;13.5%;5.4%;5.4%;5.4%;2.7%;;;2.7%;;;;;;;;;
MGMT;MGMT-Management;44362;Leadership & Org Change;202330;Summer 2023;Y01;29729;Williams, Henry E.;63.6%;27.3%;;;;;;9.1%;;;;;;;;;;;;;;;
MGMT;MGMT-Management;44428;Human Resources Mgmt;202330;Summer 2023;Y01;10970;Chupp, Brian K.;;23.5%;;;41.2%;;23.5%;;5.9%;5.9%;;;;;;;;;;;;;
MGMT;MGMT-Management;44430;Staffing: Talent Acquisition;202330;Summer 2023;002;35207;Chupp, Brian K.;45.5%;;;;18.2%;;;18.2%;;;;;;;;;;;;;;18.2%;
MGMT;MGMT-Management;45500;Legal Bkgrnd Bus I;202330;Summer 2023;Y01;29265;Fisher, Clifford D.;3.0%;6.1%;3.0%;;24.2%;18.2%;12.1%;6.1%;3.0%;15.2%;;;;;;;3.0%;;;;;6.1%;
MGMT;MGMT-Management;47300;Data Mining;202330;Summer 2023;Y01;11276;Lanham, Matthew A.;25.0%;15.0%;20.0%;;15.0%;5.0%;;;10.0%;;;;;;;;;;;;;10.0%;
MGMT;MGMT-Management;52020;Anlytcs For Mktg Mgr;202330;Summer 2023;002;32046;Lee, Jinsuh;5.9%;29.4%;2.9%;;11.8%;8.8%;41.2%;;;;;;;;;;;;;;;;
MGMT;MGMT-Management;53700;Persuasive Communications;202330;Summer 2023;001;34283;Pruim, Douglas E.;12.5%;37.5%;6.3%;;12.5%;;31.3%;;;;;;;;;;;;;;;;
MGMT;MGMT-Management;53700;Persuasive Communications;202330;Summer 2023;002;34284;Pruim, Douglas E.;15.8%;31.6%;;;26.3%;;26.3%;;;;;;;;;;;;;;;;
MGMT;MGMT-Management;59699;MS Internship;202330;Summer 2023;002;11222;Schukraft, Jennifer L.;;;;;;;;;;;;;;;;;;;97.4%;2.6%;;;
MGMT;MGMT-Management;60000;Accounting For Managers;202330;Summer 2023;001;31846;Sorensen, R S.;30.8%;19.2%;3.8%;;15.4%;3.8%;15.4%;;;3.8%;3.8%;;;3.8%;;;;;;;;;
MGMT;MGMT-Management;61000;Financial Management;202330;Summer 2023;001;31317;Boquist, Alexander W.;15.4%;23.1%;;;30.8%;;26.9%;;;;;;;3.8%;;;;;;;;;
MGMT;MGMT-Management;61400;Investments;202330;Summer 2023;004;31321;Gulen, Huseyin;23.1%;15.4%;;;30.8%;3.8%;23.1%;;;;;;;3.8%;;;;;;;;;
MGMT;MGMT-Management;62000;Marketing Management;202330;Summer 2023;001;33851;Kar, Wreetabrata;24.2%;9.1%;3.0%;;21.2%;9.1%;33.3%;;;;;;;;;;;;;;;;
MSE;MSE-Materials Engineering;23000;Struc & Prop Of Mat;202330;Summer 2023;OL1;14455;Trice, Rodney W.;32.6%;;3.3%;;19.6%;;6.5%;18.5%;;8.7%;2.2%;4.3%;;1.1%;;;;;;;;3.3%;
MSE;MSE-Materials Engineering;33000;Process & Prop Of Materials;202330;Summer 2023;OL1;14367;Zbib, Mohamad B.;7.7%;15.4%;7.7%;;15.4%;;38.5%;7.7%;;7.7%;;;;;;;;;;;;;
MSE;MSE-Materials Engineering;42000;Struct & Prop Of Organic Matls;202330;Summer 2023;OL1;29495;Martinez, Carlos J.;13.3%;20.0%;6.7%;;6.7%;20.0%;20.0%;;;6.7%;;;;6.7%;;;;;;;;;
MSE;MSE-Materials Engineering;59700;Lean Manufacturing;202330;Summer 2023;OL1;34270;Mort, Paul R.;23.5%;35.3%;;;17.6%;;11.8%;;;5.9%;5.9%;;;;;;;;;;;;
MSE;MSE-Materials Engineering;69900;Research PhD Thesis;202330;Summer 2023;048;12051;Wang, Haiyan;;;;;;;;;;;;;;;;;;;100.0%;;;;
MUS;MUS-Music History & Theory;25000;Music Appreciation;202330;Summer 2023;Y03;21965;Monical, Dwight L.;60.0%;;;;22.9%;;;;;;;;;5.7%;5.7%;;;;;;;5.7%;
MUS;MUS-Music History & Theory;49000;History Of Rock Music;202330;Summer 2023;001;33800;Guberman, Daniel A.;30.8%;23.1%;23.1%;;7.7%;;7.7%;7.7%;;;;;;;;;;;;;;;
NUCL;NUCL-Nuclear Engineering;27300;Mechanics Of Materials;202330;Summer 2023;001;10649;Lopez-De-Bertodano, Martin A.;16.1%;22.6%;45.2%;;;3.2%;9.7%;;;3.2%;;;;;;;;;;;;;
NUR;NUR-Nursing;31401;Adult Nursing I;202330;Summer 2023;001;12070;Ailor, Mark A.;37.5%;;;;58.3%;;;4.2%;;;;;;;;;;;;;;;
NUR;NUR-Nursing;31501;Nur Childbearing Families;202330;Summer 2023;002;12073;Garringer, Cynthia J.;62.5%;;;;37.5%;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;31601;Integration Seminar I;202330;Summer 2023;001;11336;Grammer, Karen J.;95.8%;;;;4.2%;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;41401;Pediatric Nursing;202330;Summer 2023;001;29100;Johnson, Rebecca C.;52.9%;;;;41.2%;;;5.9%;;;;;;;;;;;;;;;
NUR;NUR-Nursing;41501;Public Health Nursing;202330;Summer 2023;003;29107;Ajuwon, Abidemi Mary;82.4%;;;;17.6%;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;51100;Health Promo APN;202330;Summer 2023;007;12078;Balt, Christine A.;65.2%;;;;34.8%;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;51300;Hlth Promo Spec Popul;202330;Summer 2023;003;12079;Balt, Christine A.;100.0%;;;;;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;62400;Evidence-Based Practice;202330;Summer 2023;001;12866;Wang, Haocen;100.0%;;;;;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;64100;Principles Of Epidemiology;202330;Summer 2023;002;13921;Xu, Dongjuan;88.2%;;;;11.8%;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;64200;Systems Approaches In Healthca;202330;Summer 2023;002;29229;Mccomb, Sara A.;93.3%;;;;6.7%;;;;;;;;;;;;;;;;;;
NUR;NUR-Nursing;67400;Qual, Leader And APN;202330;Summer 2023;002;15174;Gallegos, Julian L.;100.0%;;;;;;;;;;;;;;;;;;;;;;
NUTR;NUTR-Nutrition Science;30300;Essentials Of Nutr;202330;Summer 2023;Y01;11902;Burgess, John R.;35.5%;3.2%;29.0%;;9.7%;3.2%;6.5%;;;;;;3.2%;6.5%;;;;;;;;3.2%;
NUTR;NUTR-Nutrition Science;30300;Essentials Of Nutr;202330;Summer 2023;Y02;11903;Burgess, John R.;23.5%;8.8%;35.3%;;;2.9%;2.9%;5.9%;2.9%;5.9%;;;2.9%;5.9%;2.9%;;;;;;;;
NUTR;NUTR-Nutrition Science;30300;Essentials Of Nutr;202330;Summer 2023;Y03;16463;Allsopp, Marie A.;24.1%;13.8%;27.6%;;10.3%;3.4%;10.3%;;;;;3.4%;;3.4%;3.4%;;;;;;;;
NUTR;NUTR-Nutrition Science;30300;Essentials Of Nutr;202330;Summer 2023;Y04;22721;Allsopp, Marie A.;21.9%;6.3%;50.0%;;6.3%;3.1%;;;;3.1%;3.1%;3.1%;;3.1%;;;;;;;;;
NUTR;NUTR-Nutrition Science;30300;Essentials Of Nutr-Honors;202330;Summer 2023;Y03;16463;Allsopp, Marie A.;;;100.0%;;;;;;;;;;;;;;;;;;;;
NUTR;NUTR-Nutrition Science;31500;Fund Of Nutrition;202330;Summer 2023;Y01;13341;Furiya, Alvin J.;32.3%;22.6%;29.0%;;3.2%;;3.2%;3.2%;;;;;;3.2%;;;;;;;;3.2%;
NUTR;NUTR-Nutrition Science;43700;Macronutrient Metab;202330;Summer 2023;Y01;24220;Cross, Tzu Wen L.;32.3%;29.0%;3.2%;;12.9%;;16.1%;;3.2%;;;;3.2%;;;;;;;;;;
OBHR;OBHR-Orgnztnl Bhvr &Hum Resrce;33000;Intro To Org Behavior;202330;Summer 2023;Y01;25778;Ying, Jonathan G.;26.9%;11.8%;;;19.4%;8.6%;17.2%;3.2%;;3.2%;1.1%;;1.1%;4.3%;;;;;;;;3.2%;
OLS;OLS-Organiz Ldrshp&Supervision;37500;Training Methods;202330;Summer 2023;001;12269;Asunda, Paul A.;23.1%;7.7%;;;61.5%;;;;;;;;;7.7%;;;;;;;;;
OLS;OLS-Organiz Ldrshp&Supervision;38600;Ldrshp For Org Change & Innov;202330;Summer 2023;010;31808;Hutcheson, John S.;65.2%;;;;13.0%;;;13.0%;;;4.3%;;;;;;;;;;;4.3%;
PHIL;PHIL-Philosophy;11000;Big Questions: Intro To Phil;202330;Summer 2023;001;33834;Noonan, Bryan D.;41.9%;12.9%;16.1%;;;3.2%;12.9%;3.2%;;3.2%;3.2%;;;3.2%;;;;;;;;;
PHIL;PHIL-Philosophy;11100;Introduction To Ethics;202330;Summer 2023;004;22015;Emery, James R.;17.1%;34.3%;5.7%;;8.6%;5.7%;14.3%;2.9%;;8.6%;;;;2.9%;;;;;;;;;
PHIL;PHIL-Philosophy;11400;Global Moral Issues;202330;Summer 2023;001;24118;Gomez Sierra, Ana C.;52.1%;8.3%;8.3%;;12.5%;;8.3%;2.1%;4.2%;;;2.1%;;;;;;;;;;2.1%;
PHIL;PHIL-Philosophy;11400;Global Moral Issues-Honors;202330;Summer 2023;001;24118;Gomez Sierra, Ana C.;100.0%;;;;;;;;;;;;;;;;;;;;;;
PHIL;PHIL-Philosophy;15000;Principles Of Logic;202330;Summer 2023;001;10682;Cordry, Duncan R.;5.9%;17.6%;11.8%;;17.6%;;5.9%;5.9%;;;5.9%;;;23.5%;;;;;;;;5.9%;
PHIL;PHIL-Philosophy;27000;Biomed Ethics;202330;Summer 2023;001;10443;Seo, Sedong;50.0%;26.9%;13.5%;;5.8%;;1.9%;;;1.9%;;;;;;;;;;;;;
PHIL;PHIL-Philosophy;29000;Environmental Ethics;202330;Summer 2023;001;10323;Hernandez, Miguel;83.3%;8.3%;;;;;8.3%;;;;;;;;;;;;;;;;
PHIL;PHIL-Philosophy;29300;Philosophy & Video Games;202330;Summer 2023;001;33846;Resto Quinones, Jashiel E.;;4.3%;;;;;;;;;;;;;;;95.7%;;;;;;
PHRM;PHRM-Pharmacy;84200;Community Pharmacy IPPE;202330;Summer 2023;001;31618;Shepler, Brian M.;;;;;;;;;;;;;;;;1.6%;98.4%;;;;;;
PHRM;PHRM-Pharmacy;84200;Community Pharmacy IPPE;202330;Summer 2023;002;31635;Shepler, Brian M.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;84200;Community Pharmacy IPPE;202330;Summer 2023;003;31636;Shepler, Brian M.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;86200;Institutional Pharmacy IPPE;202330;Summer 2023;001;29744;Shepler, Brian M.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;86200;Institutional Pharmacy IPPE;202330;Summer 2023;002;31637;Shepler, Brian M.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;86200;Institutional Pharmacy IPPE;202330;Summer 2023;003;31638;Shepler, Brian M.;;;;;;;;;;;;;;;;5.3%;94.7%;;;;;;
PHRM;PHRM-Pharmacy;86200;Institutional Pharmacy IPPE;202330;Summer 2023;004;33958;Shepler, Brian M.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;87400;Interprofessional Education V;202330;Summer 2023;001;31639;Weber, Zachary A.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;87400;Interprofessional Education V;202330;Summer 2023;002;31640;Weber, Zachary A.;;;;;;;;;;;;;;;;;94.7%;5.3%;;;;;
PHRM;PHRM-Pharmacy;87400;Interprofessional Education V;202330;Summer 2023;003;31641;Weber, Zachary A.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;87400;Interprofessional Education V;202330;Summer 2023;004;33959;Weber, Zachary A.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;88000;Adv Pharm Practice Exp;202330;Summer 2023;001;20853;Shepler, Brian M.;;;;;;;;;;;;;;;;;100.0%;;;;;;
PHRM;PHRM-Pharmacy;88000;Adv Pharm Practice Exp;202330;Summer 2023;002;20854;Shepler, Brian M.;;;;;;;;;;;;;;;;0.9%;99.1%;;;;;;
PHRM;PHRM-Pharmacy;88000;Adv Pharm Practice Exp;202330;Summer 2023;010;11800;Shepler, Brian M.;;;;;;;;;;;;;;;;1.0%;99.0%;;;;;;
PHYS;PHYS-Physics;17200;Modern Mechanics;202330;Summer 2023;009;10471;Hamed, Razan A.;29.3%;20.7%;6.9%;;6.9%;10.3%;3.4%;3.4%;1.7%;5.2%;;;1.7%;1.7%;;;;;;;;8.6%;
PHYS;PHYS-Physics;22000;Gen Physics;202330;Summer 2023;007;31826;Chang, Yu-Shan;18.4%;25.2%;25.2%;;6.1%;3.4%;3.4%;1.4%;2.7%;4.1%;0.7%;0.7%;1.4%;2.7%;;0.7%;2.7%;;;;;1.4%;
PHYS;PHYS-Physics;22100;Gen Physics;202330;Summer 2023;006;31827;Abraham Mathew Koshy, Fnu;17.6%;23.0%;5.4%;;16.2%;5.4%;4.1%;6.8%;2.7%;5.4%;4.1%;;1.4%;5.4%;;;;;;;;2.7%;
PHYS;PHYS-Physics;24100;Electricity Optics;202330;Summer 2023;001;31742;Ping, Derek J.;36.3%;15.2%;27.8%;;6.3%;3.0%;7.2%;0.7%;0.8%;1.0%;0.2%;;;0.5%;;;;;;;;1.0%;
PHYS;PHYS-Physics;27200;E&M Interactions;202330;Summer 2023;005;31828;Mousa, Mohamad I.;21.2%;18.5%;30.5%;;4.6%;1.3%;9.9%;0.7%;0.7%;2.0%;;;1.3%;3.3%;1.3%;0.7%;;;;;;4.0%;
POL;POL-Political Science;10100;American Government;202330;Summer 2023;010;31376;Grubbs, Samuel J.;24.1%;31.0%;10.3%;;6.9%;3.4%;13.8%;3.4%;3.4%;3.4%;;;;;;;;;;;;;
POL;POL-Political Science;10100;American Government;202330;Summer 2023;011;31377;Simrak, Michael J.;28.6%;9.5%;47.6%;;4.8%;;4.8%;;;;;;;4.8%;;;;;;;;;
POL;POL-Political Science;12000;Intr Pub Pol-Pub Admin;202330;Summer 2023;Y01;24425;Young, Laura D.;48.1%;22.2%;7.4%;3.7%;;3.7%;;;;;;;;7.4%;3.7%;;;;;;;3.7%;
POL;POL-Political Science;13000;Intro To Int Reltns;202330;Summer 2023;Y01;24008;Mukherjee, Mitushi;57.1%;21.4%;;;;;21.4%;;;;;;;;;;;;;;;;
POL;POL-Political Science;13000;Intro To Int Reltns;202330;Summer 2023;Y02;24009;Sistek, Hanna;;9.1%;;;9.1%;18.2%;9.1%;9.1%;;18.2%;9.1%;;;18.2%;;;;;;;;;
POL;POL-Political Science;14100;Govts Of The World;202330;Summer 2023;Y01;22467;Vega Mendez, Catalina;30.8%;23.1%;30.8%;;15.4%;;;;;;;;;;;;;;;;;;
POL;POL-Political Science;22200;Wom Pol And Publ Pol;202330;Summer 2023;Y01;22463;Felder, Jessica M.;30.8%;7.7%;30.8%;;7.7%;;7.7%;;;;;;;15.4%;;;;;;;;;
POL;POL-Political Science;22300;Intr Environmental Pol;202330;Summer 2023;001;28413;Pijanowski, Alexander J.;61.1%;22.2%;;;5.6%;5.6%;;;;;;;;;5.6%;;;;;;;;
POL;POL-Political Science;22300;Intr Environmental Pol;202330;Summer 2023;002;31390;Young, Laura D.;41.2%;17.6%;5.9%;;5.9%;;23.5%;;;;;;;;;;;;;;;5.9%;
POL;POL-Political Science;22300;Intr Environmental Pol;202330;Summer 2023;Y02;22468;Montoya Lozano, Ariana Rocio;10.0%;5.0%;40.0%;;5.0%;;30.0%;5.0%;5.0%;;;;;;;;;;;;;;
POL;POL-Political Science;23100;Intro U S For Policy;202330;Summer 2023;001;31621;Wilhelm, Alexander T.;27.8%;22.2%;5.6%;;5.6%;;22.2%;;5.6%;;;;;5.6%;;;;;;;;5.6%;
POL;POL-Political Science;23700;Mod Weapons & Intl Rel;202330;Summer 2023;Y01;24005;Ellis, Matthew K.;8.6%;25.7%;;;14.3%;5.7%;14.3%;5.7%;;14.3%;8.6%;;;2.9%;;;;;;;;;
POL;POL-Political Science;30000;Intro Polit Analysis;202330;Summer 2023;001;12666;Grubbs, Samuel J.;7.4%;11.1%;11.1%;;7.4%;11.1%;7.4%;3.7%;3.7%;7.4%;3.7%;3.7%;3.7%;18.5%;;;;;;;;;
POL;POL-Political Science;32700;Global Green Politics;202330;Summer 2023;001;12667;Walker, Christina P.;11.4%;9.1%;61.4%;;;;4.5%;2.3%;;;;;;2.3%;;;;;;;;6.8%;2.3%
POL;POL-Political Science;32700;Global Green Politics;202330;Summer 2023;002;31392;Kurtz, Reed M.;12.5%;12.5%;;;30.0%;10.0%;7.5%;12.5%;;5.0%;;2.5%;2.5%;;;2.5%;;;;;;2.5%;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;004;28404;Hitze, Laurie L.;9.5%;;82.5%;;1.6%;;1.6%;;;;;;;;4.8%;;;;;;;;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;Y01;23023;Hollich, George J.;18.4%;4.1%;71.4%;;4.1%;2.0%;;;;;;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;Y02;11788;Dashineau, Samantha C.;17.9%;10.3%;30.8%;;10.3%;2.6%;20.5%;5.1%;;2.6%;;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;Y03;24233;Swisher, Melissa J.;66.0%;;2.1%;;17.0%;;8.5%;;;4.3%;2.1%;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;Y04;11234;Bachman, Brent B.;51.2%;;;;27.9%;;;11.6%;;;2.3%;;;4.7%;;;;;;;;2.3%;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;Y05;30889;Maloney, Molly;63.6%;;;;30.3%;;;3.0%;;;3.0%;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;Y06;31661;Napolitano, Skye C.;71.0%;;;;19.4%;;;6.5%;;;;;;;;;;;;;;3.2%;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology;202330;Summer 2023;Y07;34714;Packer West, Melissa;96.2%;;;;;;;;;;3.8%;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;12000;Elementary Psychology-Honors;202330;Summer 2023;Y01;23023;Hollich, George J.;;;100.0%;;;;;;;;;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;20000;Intro Cogn Psych;202330;Summer 2023;003;14020;Fordyce, Amanda L.;18.8%;53.1%;;;3.1%;6.3%;15.6%;;3.1%;;;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;20000;Intro Cogn Psych;202330;Summer 2023;004;14397;Macias, Gia M.;34.3%;31.4%;5.7%;;5.7%;5.7%;5.7%;;2.9%;2.9%;;;;2.9%;;;;;;;;2.9%;
PSY;PSY-Psychological Sciences;20000;Intro Cogn Psych;202330;Summer 2023;005;29575;Lim-Kessler, Corrinne C.;27.7%;4.3%;57.4%;;6.4%;;;2.1%;;;;;;2.1%;;;;;;;;;
PSY;PSY-Psychological Sciences;20100;Intro To Stat In Psych;202330;Summer 2023;002;33850;Mcgough, Daniel L.;12.5%;6.3%;6.3%;;;;;12.5%;;37.5%;12.5%;;;6.3%;;;;;;;;6.3%;
PSY;PSY-Psychological Sciences;20300;Intro Res Meth In Psy;202330;Summer 2023;005;31685;Swisher, Melissa J.;31.6%;;;;36.8%;;;15.8%;;2.6%;2.6%;;;2.6%;2.6%;;;;;;;5.3%;
PSY;PSY-Psychological Sciences;22200;Intro Behvr Neurosci;202330;Summer 2023;003;10737;Kinzig, Kimberly P.;39.4%;12.1%;3.0%;;12.1%;15.2%;;9.1%;3.0%;;;;;;;;;;;;;6.1%;
PSY;PSY-Psychological Sciences;22200;Intro Behvr Neurosci;202330;Summer 2023;004;27415;Kinzig, Kimberly P.;61.8%;2.9%;;;11.8%;5.9%;;8.8%;;;;;;2.9%;;;;;;;;5.9%;
PSY;PSY-Psychological Sciences;23500;Child Psychology;202330;Summer 2023;Y01;18280;Hollich, George J.;16.7%;1.5%;72.7%;;1.5%;;;;1.5%;;;;1.5%;;3.0%;;;;;;;1.5%;
PSY;PSY-Psychological Sciences;24000;Intro Social Psych;202330;Summer 2023;001;11181;Henares, Regina Marie Dominique R.;87.1%;;;;6.5%;;;3.2%;;;;;;;;;;;;;;3.2%;
PSY;PSY-Psychological Sciences;24000;Intro Social Psych;202330;Summer 2023;002;11226;Taggart, Rachel S.;19.4%;6.5%;41.9%;3.2%;9.7%;6.5%;12.9%;;;;;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;27200;Intro To Ind-Org Psych;202330;Summer 2023;004;31665;Scotney, Victoria S.;36.6%;2.4%;;;26.8%;4.9%;4.9%;7.3%;;4.9%;;;;4.9%;;;2.4%;;;;;4.9%;
PSY;PSY-Psychological Sciences;33500;Stereotyping And Prej;202330;Summer 2023;Y03;25101;Gulker, Jill E.;25.9%;14.8%;14.8%;;3.7%;7.4%;3.7%;;;7.4%;;;;11.1%;;;;;;;;11.1%;
PSY;PSY-Psychological Sciences;34200;Psych Of Personality;202330;Summer 2023;003;34690;Osnaya, Adilene;13.2%;18.4%;;;23.7%;10.5%;18.4%;2.6%;2.6%;2.6%;2.6%;;;5.3%;;;;;;;;;
PSY;PSY-Psychological Sciences;35000;Abnormal Psychology;202330;Summer 2023;Y01;11110;Harold, Roslyn B.;17.2%;17.2%;13.8%;;6.9%;6.9%;17.2%;3.4%;;6.9%;3.4%;;;6.9%;;;;;;;;;
PSY;PSY-Psychological Sciences;35000;Abnormal Psychology;202330;Summer 2023;Y02;11112;Eckhardt, Christopher I.;49.0%;10.2%;16.3%;;10.2%;2.0%;8.2%;;2.0%;;;;;;;;;;;;;2.0%;
PSY;PSY-Psychological Sciences;35000;Abnormal Psychology;202330;Summer 2023;Y03;12926;Balling, Caroline E.;20.0%;20.0%;20.0%;;14.3%;2.9%;11.4%;2.9%;;2.9%;;2.9%;2.9%;;;;;;;;;;
PSY;PSY-Psychological Sciences;35400;Close Relationships;202330;Summer 2023;002;34898;Bradley, Eboni;21.4%;;21.4%;;21.4%;7.1%;;7.1%;14.3%;7.1%;;;;;;;;;;;;;
PSY;PSY-Psychological Sciences;38000;Behavior Change Methds;202330;Summer 2023;001;34840;Van Til, Kaela R.;69.2%;7.7%;;;7.7%;;7.7%;;;;;;;7.7%;;;;;;;;;
PSY;PSY-Psychological Sciences;43800;Intro To Clinical Psychology;202330;Summer 2023;001;12225;Foti, Daniel J.;48.6%;14.3%;;;5.7%;2.9%;8.6%;;8.6%;2.9%;;;;5.7%;2.9%;;;;;;;;
PUBH;PUBH-Public Health;48000;Internship Public Health;202330;Summer 2023;001;29702;Walker, Beth A.;;;94.4%;;;;;;;;;;;;5.6%;;;;;;;;
PUBH;PUBH-Public Health;60700;Public Health Practicum;202330;Summer 2023;002;30226;Amell, James W.;95.2%;;;;;;;;;;;;;;4.8%;;;;;;;;
SCLA;SCLA-Studies Coll Liberal Arts;10100;Crit Think & Com I;202330;Summer 2023;008;29659;Turco, Jeffrey;44.8%;10.3%;6.9%;;;3.4%;10.3%;;3.4%;3.4%;;3.4%;;10.3%;;;;;;;;3.4%;
SCLA;SCLA-Studies Coll Liberal Arts;10100;Crit Think & Com I;202330;Summer 2023;021;31443;Parrish, Lynn;44.4%;7.4%;37.0%;;3.7%;;;;;;;;;3.7%;3.7%;;;;;;;;
